URL,ID,Name,Trade Name,Address Name,Postalcode,City,State,Country,Location type
https://www.info-clipper.com/en/company/united-kingdom/the-encore-group-limited.gbd4sm5kg.html,286,THE ENCORE GROUP (ENVELOPES AND PACKAGING) LIMITED,,Industrial Road Hertburn Industrial Estate Hertburn,              NE37 2SA,WASHINGTON,UNITED KINGDOM,UNITED KINGDOM,Headquarter
https://www.info-clipper.com/en/company/italy/repertoire-culinaire-italy-srl.itd796qtf.html,287,REPERTOIRE CULINAIRE ITALY SRL,,VIA GEMONA 63,              33038,SAN DANIELE DEL FRIULI,ITALY,ITALY,Headquarter
https://www.info-clipper.com/en/company/estonia/segment-invest-ou.eed8vdhz1.html,288,SEGMENT INVEST OU,,Kanepi tn 3-8,              10314,Tallinn,ESTONIA,ESTONIA,Single address
https://www.info-clipper.com/en/company/united-states/rackspace-technology-global-inc.usddposb4.html,289,"RACKSPACE TECHNOLOGY GLOBAL, INC.",,1 FANATICAL PL CITY OF WINDCREST,              782182179,SAN ANTONIO,Texas(TX),UNITED STATES,Headquarter
https://www.info-clipper.com/en/company/united-kingdom/bp-international-limited.gbd3h1ff0.html,290,BP INTERNATIONAL LIMITED,BP,1 ST JAMES'S SQUARE,              SW1Y 4PD,LONDON,UNITED KINGDOM,UNITED KINGDOM,Headquarter
https://www.info-clipper.com/en/company/italy/diemme-filtration-srl.itd5m07uz.html,291,DIEMME FILTRATION SRL,,VIA LANFRANCO GESSI 16,              48022,LUGO,ITALY,ITALY,Headquarter
https://www.info-clipper.com/en/company/estonia/arco-vara-as.eedape0py.html,292,ARCO VARA AS,,Maakri tn 19/1,              10145,Tallinn,ESTONIA,ESTONIA,Headquarter
https://www.info-clipper.com/en/company/united-states/hlt-property-acquisition-llc.usd6dbdc.html,293,HLT PROPERTY ACQUISITION LLC,HILTON,1751 HOTEL PLAZA BLVD,              328308430,LAKE BUENA VISTA,Florida(FL),UNITED STATES,Headquarter
https://www.info-clipper.com/en/company/united-kingdom/bp-oil-international-limited.gbd3r7fty.html,294,BP OIL INTERNATIONAL LIMITED,,SUNBURY BUSINESS PARK CHERTSEY ROAD,              TW16 7LN,SUNBURY-UPON-THAMES,UNITED KINGDOM,UNITED KINGDOM,Headquarter
https://www.info-clipper.com/en/company/italy/stmicroelectronics-srl.itd783g70.html,295,STMICROELECTRONICS SRL,,VIA CAMILLO OLIVETTI 2,              20864,AGRATE BRIANZA,ITALY,ITALY,Headquarter
https://www.info-clipper.com/en/company/estonia/yerblues-ou.eed604ayo.html,296,YERBLUES OU,,Kai tn 1,              10111,Tallinn,ESTONIA,ESTONIA,Single address
https://www.info-clipper.com/en/company/united-states/ingenico-inc.usd209u1k.html,297,INGENICO INC.,"INGENICO, A WORLDLINE BRAND",3025 WINDWARD PLZ STE 600,              300058734,ALPHARETTA,Georgia(GA),UNITED STATES,Headquarter
https://www.info-clipper.com/en/company/united-kingdom/bp-chemicals-limited.gbd3h8235.html,298,BP CHEMICALS LIMITED,,Salt End Lane Saltend,              HU12 8DS,HULL,UNITED KINGDOM,UNITED KINGDOM,Headquarter
https://www.info-clipper.com/en/company/italy/reply-services-srl.itd5li4y7.html,299,REPLY SERVICES SRL,,CORSO FRANCIA 110,              10143,TORINO,ITALY,ITALY,Headquarter
https://www.info-clipper.com/en/company/estonia/ghuni-jatigram-ou.eed5yd01f.html,300,GHUNI JATIGRAM OU,,Ravala pst 8,              10143,Tallinn,ESTONIA,ESTONIA,Single address
https://www.info-clipper.com/en/company/united-states/e-j-gallo-winery.usd5h6t4.html,301,E. & J. GALLO WINERY,J VINEYARDS & WINERY,600 YOSEMITE BLVD,              953542760,MODESTO,California(CA),UNITED STATES,Headquarter
https://www.info-clipper.com/en/company/united-kingdom/gulf-oil-international-uk-limited.gbd4vshyv.html,302,GULF OIL INTERNATIONAL UK LIMITED,,16 Charles the 2nd Street,              SW1Y 4QU,LONDON,UNITED KINGDOM,UNITED KINGDOM,Headquarter
https://www.info-clipper.com/en/company/italy/reply-spa.itd78f7o8.html,303,REPLY SPA,,VIA CARDINALE GUGLIELMO MASSAIA 83,              10147,TORINO,ITALY,ITALY,Headquarter
https://www.info-clipper.com/en/company/estonia/perforce-software-as.eed9co9yn.html,304,PERFORCE SOFTWARE AS,,Ulikooli tn 2,              51003,"Tartu, Tartu",ESTONIA,ESTONIA,Headquarter
https://www.info-clipper.com/en/company/united-states/justin-vineyards-winery-llc.usd9xzhdl.html,305,JUSTIN VINEYARDS & WINERY LLC,,11680 CHIMNEY ROCK RD,              934469792,PASO ROBLES,California(CA),UNITED STATES,Headquarter
https://www.info-clipper.com/en/company/united-kingdom/fcb-health-london-limited.gbd3h4167.html,306,FCB HEALTH LONDON LIMITED,,6 Dukes Gate Acton Lane,              W4 5DX,LONDON,UNITED KINGDOM,UNITED KINGDOM,Single address
https://www.info-clipper.com/en/company/italy/technology-reply-srl.itd797t9v.html,307,TECHNOLOGY REPLY SRL,,VIA CARDINALE GUGLIELMO MASSAIA 83,              10147,TORINO,ITALY,ITALY,Headquarter
https://www.info-clipper.com/en/company/estonia/heimon-kala-ou.eed8ulosr.html,308,HEIMON KALA OU,,"Karsa, Suure-Rootsi kula",              94129,Saaremaa vald,ESTONIA,ESTONIA,Single address
https://www.info-clipper.com/en/company/united-states/vontier-corporation.usd1xx08t.html,309,VONTIER CORPORATION,,5438 WADE PARK BLVD STE 600,              276073651,RALEIGH,North Carolina(NC),UNITED STATES,Headquarter
https://www.info-clipper.com/en/company/united-kingdom/eurostar-group-limited.gbd3xpmem.html,310,EUROSTAR GROUP LIMITED,,"6th Floor Kings Place, 90 York Way",              N1 9AG,LONDON,UNITED KINGDOM,UNITED KINGDOM,Headquarter
https://www.info-clipper.com/en/company/italy/arper-spa.itd7bpwml.html,311,ARPER SPA,,VIA LOMBARDIA 16,              31050,MONASTIER DI TREVISO,ITALY,ITALY,Headquarter
https://www.info-clipper.com/en/company/estonia/kuehne-nagel-as.eed9coopd.html,312,KUEHNE + NAGEL AS,,102C Parnu mnt,              11312,Tallinn,ESTONIA,ESTONIA,Single address
https://www.info-clipper.com/en/company/united-kingdom/eurostar-international-limited.gbd8cmknu.html,314,EUROSTAR INTERNATIONAL LIMITED,EUROSTAR,Kings Place 90 York Way,              N1 9AG,LONDON,UNITED KINGDOM,UNITED KINGDOM,Headquarter
https://www.info-clipper.com/en/company/italy/srl-rothos.itd74cjwv.html,315,SRL ROTHOS,,VIA NOTO 6,              20141,MILANO,ITALY,ITALY,Single address
https://www.info-clipper.com/en/company/estonia/estateguru-capital-ou.eed6nmak5.html,316,ESTATEGURU CAPITAL OU,,Paasukese tn 2,              10145,Tallinn,ESTONIA,ESTONIA,Headquarter
https://www.info-clipper.com/en/company/united-states/hilton-domestic-operating-company-inc.usd1bu5fm.html,317,HILTON DOMESTIC OPERATING COMPANY INC.,,7930 JONES BRANCH DR,              221023388,MC LEAN,Virginia(VA),UNITED STATES,Single address
https://www.info-clipper.com/en/company/united-kingdom/aas-mid-cap-uk-branch.gbd3qrtn2.html,318,AAS MID-CAP UK BRANCH,,3 St. James's Square,              SW1Y 4JU,LONDON,UNITED KINGDOM,UNITED KINGDOM,Single address
https://www.info-clipper.com/en/company/italy/rothschild-c-italia-spa.itd7bzt68.html,319,ROTHSCHILD & C. ITALIA SPA,,PASSAGGIO CENTRALE 3,              20123,MILANO,ITALY,ITALY,Single address
https://www.info-clipper.com/en/company/estonia/qarson-holding-ou.eed9cptku.html,320,QARSON HOLDING OU,,Lootsa tn 2b,              11415,Tallinn,ESTONIA,ESTONIA,Headquarter
https://www.info-clipper.com/en/company/united-states/bresnan-broadband-holdings-llc.usd259e4w.html,321,"BRESNAN BROADBAND HOLDINGS, LLC",,1111 STEWART AVE,              117143533,BETHPAGE,New York(NY),UNITED STATES,Headquarter
https://www.info-clipper.com/en/company/united-kingdom/premier-foods-wholesale-limited.gbd70i7at.html,322,PREMIER FOODS WHOLESALE LIMITED,,36 The Arches New Covent Garden Market,              SW8 5PP,LONDON,UNITED KINGDOM,UNITED KINGDOM,Headquarter
https://www.info-clipper.com/en/company/italy/edmond-de-rothschild-societa-di-gestione-del-risparmio-per-azioni.itdaf4dtc.html,323,EDMOND DE ROTHSCHILD (ITALIA) SOCIETA' DI GESTIONE DEL RISPARMIO PER AZIONI,,CORSO VENEZIA 36,              20121,MILANO,ITALY,ITALY,Single address
https://www.info-clipper.com/en/company/estonia/enefit-solutions-as.eed8unu84.html,324,ENEFIT SOLUTIONS AS,,Malmi tn 8,              41537,"Johvi, Johvi vald",ESTONIA,ESTONIA,Headquarter
https://www.info-clipper.com/en/company/united-states/medivance-inc.usdg6mjk.html,325,"MEDIVANCE, INC.",,321 S TAYLOR AVE STE 200,              800273600,LOUISVILLE,Colorado(CO),UNITED STATES,Single address
https://www.info-clipper.com/en/company/united-kingdom/jost-limited.gbd3hp09g.html,326,JOST (GREAT BRITAIN) LIMITED,,Edbro House Nelson Street,              BL3 2JJ,BOLTON,UNITED KINGDOM,UNITED KINGDOM,Single address
https://www.info-clipper.com/en/company/italy/sequent-srl.itd76u2kp.html,327,SEQUENT (ITALY) SRL,,VICOLO SANTA MARIA ALLA PORTA 1,              20123,MILANO,ITALY,ITALY,Headquarter
https://www.info-clipper.com/en/company/estonia/dealum-ou.eed6047k4.html,328,DEALUM OU,,Raekoja plats 16,              51004,"Tartu, Tartu",ESTONIA,ESTONIA,Single address
https://www.info-clipper.com/en/company/united-states/vfs-financing-inc.usdrjwcc.html,329,"VFS FINANCING, INC.",,PO BOX 5043,              60680,CHICAGO,Illinois(IL),UNITED STATES,Single address
https://www.info-clipper.com/en/company/united-kingdom/vistra-trust-company-limited.gbd3h3y3i.html,330,VISTRA TRUST COMPANY LIMITED,,First Floor Templeback 10 Temple Back,              BS1 6FL,BRISTOL,UNITED KINGDOM,UNITED KINGDOM,Headquarter
https://www.info-clipper.com/en/company/italy/rothschild-c-wealth-management-italy-societa-di-intermediazio-ne-mobiliare-s.itd79wuzs.html,331,ROTHSCHILD & C. WEALTH MANAGEMENT ITALY SOCIETA' DI INTERMEDIAZIO NE MOBILIARE S.,,PASSAGGIO CENTRALE 3,              20123,MILANO,ITALY,ITALY,Single address
https://www.info-clipper.com/en/company/estonia/elisa-eesti-as.eed9cu2so.html,332,ELISA EESTI AS,,Sopruse pst 145,              13425,Tallinn,ESTONIA,ESTONIA,Single address
https://www.info-clipper.com/en/company/united-states/kiplinger-washington-editors-inc-the.usd1xm6a.html,333,"KIPLINGER WASHINGTON EDITORS, INC., THE",,1100 13TH ST NW STE 750,              200054364,WASHINGTON,District Of Columbia(DC),UNITED STATES,Headquarter
https://www.info-clipper.com/en/company/united-kingdom/vistra-limited.gbd3latny.html,334,VISTRA LIMITED,,"Suite 1, 3rd Floor 11-12 St. James's Square",              SW1Y 4LB,LONDON,UNITED KINGDOM,UNITED KINGDOM,Headquarter
https://www.info-clipper.com/en/company/italy/videndum-media-solutions-spa.itd78hhxk.html,335,VIDENDUM MEDIA SOLUTIONS SPA,,VIA VALSUGANA 100,              36022,CASSOLA,ITALY,ITALY,Headquarter
https://www.info-clipper.com/en/company/estonia/markit-eesti-as.eed8986t1.html,336,MARKIT EESTI AS,,Jalgpalli tn 1,              11312,Tallinn,ESTONIA,ESTONIA,Headquarter
https://www.info-clipper.com/en/company/united-states/dsw-shoe-warehouse-inc.usd5ayc1.html,337,"DSW SHOE WAREHOUSE, INC.",,50 W BROAD ST STE 1330,              432153307,COLUMBUS,Ohio(OH),UNITED STATES,Headquarter
https://www.info-clipper.com/en/company/united-kingdom/radiodetection-limited.gbd3lemlv.html,338,RADIODETECTION LIMITED,,Western Drive,              BS14 0AF,BRISTOL,UNITED KINGDOM,UNITED KINGDOM,Headquarter
https://www.info-clipper.com/en/company/italy/ama-composites-srl.itd69b0ay.html,339,AMA COMPOSITES SRL,,VIA DELLA REPUBBLICA 7,              41011,CAMPOGALLIANO,ITALY,ITALY,Headquarter
https://www.info-clipper.com/en/company/estonia/all-media-eesti-as.eed615x31.html,340,ALL MEDIA EESTI AS,,Peterburi tee 81,              13816,Tallinn,ESTONIA,ESTONIA,Headquarter
https://www.info-clipper.com/en/company/united-states/ascension-health.usd19x3gk.html,341,ASCENSION HEALTH,,4600 EDMUNDSON RD,              631343806,SAINT LOUIS,Missouri(MO),UNITED STATES,Headquarter
https://www.info-clipper.com/en/company/united-kingdom/cls-capital-partners-limited.gbdbvvs66.html,342,CLS CAPITAL PARTNERS LIMITED,,16 Tinworth Street,              SE11 5AL,LONDON,UNITED KINGDOM,UNITED KINGDOM,Headquarter
https://www.info-clipper.com/en/company/italy/feralpi-siderurgica-spa.itd99jp4s.html,343,FERALPI SIDERURGICA SPA,,VIA CARLO NICOLA PASINI 11,              25017,LONATO DEL GARDA,ITALY,ITALY,Headquarter
https://www.info-clipper.com/en/company/estonia/tarco-vein-as.eedapefa2.html,344,TARCO VEIN AS,,Soola tn 8,              51004,"Tartu, Tartu",ESTONIA,ESTONIA,Single address
https://www.info-clipper.com/en/company/united-states/ascension-health-alliance.usd1auo32.html,345,ASCENSION HEALTH ALLIANCE,,101 S HANLEY RD STE 450,              631053463,SAINT LOUIS,Missouri(MO),UNITED STATES,Headquarter
https://www.info-clipper.com/en/company/united-kingdom/cls-holdings-plc.gbdcs1p55.html,346,CLS HOLDINGS PLC,,16 Tinworth Street,              SE11 5AL,LONDON,UNITED KINGDOM,UNITED KINGDOM,Headquarter
https://www.info-clipper.com/en/company/italy/dba-pro-spa.itd5lj15q.html,347,DBA PRO. SPA,,VIA GIAN GIACOMO FELISSENT 20/D,              31020,VILLORBA,ITALY,ITALY,Headquarter
https://www.info-clipper.com/en/company/estonia/apollo-group-ou.eed8d5lt1.html,348,APOLLO GROUP OU,,Tartu mnt 80d,              10112,Tallinn,ESTONIA,ESTONIA,Headquarter
https://www.info-clipper.com/en/company/united-states/lockton-affinity-llc.usdd370al.html,349,"LOCKTON AFFINITY, LLC",,10895 LOWELL AVE STE 300,              662101679,OVERLAND PARK,Kansas(KS),UNITED STATES,Headquarter
https://www.info-clipper.com/en/company/united-kingdom/ineos-automotive-limited.gbd3p69qo.html,350,INEOS AUTOMOTIVE LIMITED,,38 Hans Crescent,              SW1X 0LZ,LONDON,UNITED KINGDOM,UNITED KINGDOM,Headquarter
https://www.info-clipper.com/en/company/italy/fashion-box-spa.itd9citq0.html,351,FASHION BOX SPA,,VIA MARCOAI 1,              31011,ASOLO (CASELLA ),ITALY,ITALY,Headquarter
https://www.info-clipper.com/en/company/estonia/krm-holding-plus-ou.eed9cp4ke.html,352,KRM HOLDING PLUS OU,,Roosikrantsi tn 2-KRM1,              10119,Tallinn,ESTONIA,ESTONIA,Headquarter
https://www.info-clipper.com/en/company/united-states/aspen-technology-services-corporation.usd1bdurd.html,353,ASPEN TECHNOLOGY SERVICES CORPORATION,,20 CROSBY DR,              017301402,BEDFORD,Massachusetts(MA),UNITED STATES,Headquarter
https://www.info-clipper.com/en/company/united-kingdom/j-p-coats-limited.gbd3jgio9.html,354,"J. & P. COATS, LIMITED",,The Square Stockley Park,              UB11 1TD,UXBRIDGE,UNITED KINGDOM,UNITED KINGDOM,Headquarter
https://www.info-clipper.com/en/company/italy/resrei-srl.itd7a7eqd.html,355,RESREI SRL,,PIAZZALE LUIGI CADORNA 6,              20123,MILANO,ITALY,ITALY,Single address
https://www.info-clipper.com/en/company/estonia/ixellion-as.eed8mq2pe.html,356,IXELLION AS,,Moisa tn 4-2,              13522,Tallinn,ESTONIA,ESTONIA,Headquarter
https://www.info-clipper.com/en/company/united-states/aspen-technology-inc.usd1yncfk.html,357,"ASPEN TECHNOLOGY, INC.",,20 CROSBY DR,              017301402,BEDFORD,Massachusetts(MA),UNITED STATES,Headquarter
https://www.info-clipper.com/en/company/united-kingdom/coats-limited.gbdc4ov2k.html,358,COATS LIMITED,,The Pavilions Bridgwater Road,              BS13 8FD,BRISTOL,UNITED KINGDOM,UNITED KINGDOM,Headquarter
https://www.info-clipper.com/en/company/italy/cambiaso-risso-marine-spa.itd5lkvdz.html,359,CAMBIASO RISSO MARINE SPA,,CORSO ANDREA PODESTA' 1,              16128,GENOVA,ITALY,ITALY,Headquarter
https://www.info-clipper.com/en/company/estonia/palmako-as.eedapdteg.html,360,PALMAKO AS,,Naituse tn 25,              50409,"Tartu, Tartu",ESTONIA,ESTONIA,Headquarter
https://www.info-clipper.com/en/company/united-states/nighthawk-biosciences-inc.usddpb6h0.html,361,"NIGHTHAWK BIOSCIENCES, INC.",,627 DAVIS DR STE 400,              275606847,MORRISVILLE,North Carolina(NC),UNITED STATES,Headquarter
https://www.info-clipper.com/en/company/united-kingdom/ca-limited.gbd3lhv1x.html,362,CA LIMITED,,Fourth Floor Abbots House Abbey Street,              RG1 3BD,READING,UNITED KINGDOM,UNITED KINGDOM,Headquarter
https://www.info-clipper.com/en/company/italy/cambiaso-risso-shipping-agency-srl.itd74f1ck.html,363,CAMBIASO RISSO SHIPPING AGENCY SRL,,CORSO ANDREA PODESTA' 1,              16128,GENOVA,ITALY,ITALY,Headquarter
https://www.info-clipper.com/en/company/estonia/omd-estonia-ou.eed9cmid0.html,364,OMD ESTONIA OU,,Parnu mnt 18,              10141,Tallinn,ESTONIA,ESTONIA,Single address
https://www.info-clipper.com/en/company/united-states/lg-energy-solution-vertech-inc.usd1bajw5.html,365,"LG ENERGY SOLUTION VERTECH, INC.",,155 FLANDERS RD,              015811032,WESTBOROUGH,Massachusetts(MA),UNITED STATES,Headquarter
https://www.info-clipper.com/en/company/united-kingdom/petrofac-limited.gbd3v0ij7.html,366,PETROFAC LIMITED,,44 Esplanade St Helier,              JE4 9WG,JERSEY,UNITED KINGDOM,UNITED KINGDOM,Headquarter
https://www.info-clipper.com/en/company/italy/telespazio-spa.itd76havl.html,367,TELESPAZIO SPA,,VIA TIBURTINA 965,              00156,ROMA,ITALY,ITALY,Headquarter
https://www.info-clipper.com/en/company/estonia/drinkify-ou.eed8mpofd.html,368,DRINKIFY OU,,Estonia pst 1,              10143,Tallinn,ESTONIA,ESTONIA,Single address
https://www.info-clipper.com/en/company/united-states/cambro-manufacturing-company.usd4ywx9.html,369,CAMBRO MANUFACTURING COMPANY,CAMBRO,5801 SKYLAB RD,              926472051,HUNTINGTON BEACH,California(CA),UNITED STATES,Headquarter
https://www.info-clipper.com/en/company/united-kingdom/petrofac-international-ltd.gbd3v674g.html,370,PETROFAC INTERNATIONAL LTD,PETROFAC,44 Esplanade St Helier,              JE4 9WG,JERSEY,UNITED KINGDOM,UNITED KINGDOM,Headquarter
https://www.info-clipper.com/en/company/italy/asset-company-2-srl.itd78f7vw.html,371,ASSET COMPANY 2 SRL,,PIAZZA SANTA BARBARA 7,              20097,SAN DONATO MILANESE,ITALY,ITALY,Headquarter
https://www.info-clipper.com/en/company/estonia/kokkuhoideur-ou.eed8mq87h.html,372,KOKKUHOIDEUR OU,,Hobujaama tn 4, ,Tallinn,ESTONIA,ESTONIA,Headquarter
https://www.info-clipper.com/en/company/united-states/aemetis-inc.usdac3ooo.html,373,"AEMETIS, INC.",,20400 STEVENS CREEK BLVD STE 700,              950142296,CUPERTINO,California(CA),UNITED STATES,Headquarter
https://www.info-clipper.com/en/company/united-kingdom/amazon-eu-sarl-uk-branch.gbd3ndv84.html,374,"AMAZON EU SARL, UK BRANCH",,60 Holborn Viaduct,              EC1A 2FD,LONDON,UNITED KINGDOM,UNITED KINGDOM,Headquarter
https://www.info-clipper.com/en/company/italy/collistar-spa.itd7bv7h9.html,375,COLLISTAR SPA,,VIA GIOVANNI BATTISTA PIRELLI 19,              20124,MILANO,ITALY,ITALY,Headquarter
https://www.info-clipper.com/en/company/estonia/edp-auto-ou.eed9co2z6.html,376,EDP AUTO OU,,Lootsa tn 2b,              11415,Tallinn,ESTONIA,ESTONIA,Headquarter
https://www.info-clipper.com/en/company/united-states/invacare-corporation.usd19skye.html,377,INVACARE CORPORATION,,1 INVACARE WAY,              440354190,ELYRIA,Ohio(OH),UNITED STATES,Headquarter
https://www.info-clipper.com/en/company/united-kingdom/swann-morton-ltd.gbd4rotgd.html,378,SWANN-MORTON (SERVICES) LTD.,,Owlerton Green,              S6 2BJ,SHEFFIELD,UNITED KINGDOM,UNITED KINGDOM,Single address
https://www.info-clipper.com/en/company/italy/faam-research-center-srl.itd79uz2s.html,379,FAAM RESEARCH CENTER SRL,,VIA MONTI 13,              63825,MONTERUBBIANO,ITALY,ITALY,Headquarter
https://www.info-clipper.com/en/company/estonia/east-capital-real-estate-as.eed5ye2uh.html,380,EAST CAPITAL REAL ESTATE AS,,Viru valjak 2,              10111,Tallinn,ESTONIA,ESTONIA,Headquarter
https://www.info-clipper.com/en/company/united-states/harris-teeter-supermarkets-inc.usds5czb.html,381,"HARRIS TEETER SUPERMARKETS, INC.",,701 CRESTDALE RD,              281051744,MATTHEWS,North Carolina(NC),UNITED STATES,Headquarter
https://www.info-clipper.com/en/company/united-kingdom/swann-morton-limited.gbd8d8dkd.html,382,SWANN-MORTON (EUROPE) LIMITED,,Owlerton Green,              S6 2BJ,SHEFFIELD,UNITED KINGDOM,UNITED KINGDOM,Headquarter
https://www.info-clipper.com/en/company/italy/acciaierie-ditalia-spa.itd79h831.html,383,ACCIAIERIE D'ITALIA SPA,,VIALE CERTOSA 239,              20151,MILANO,ITALY,ITALY,Headquarter
https://www.info-clipper.com/en/company/estonia/emor-as.eed61nfgo.html,384,EMOR AS,,12 Ahtri Street,              10151,Tallinn,ESTONIA,ESTONIA,Headquarter
https://www.info-clipper.com/en/company/united-states/grand-cypress-florida-lp.usdd127wp.html,385,"GRAND CYPRESS FLORIDA, LP",GRAND CYPRESS RESORT,1 N JACARANDA ST,              328366618,ORLANDO,Florida(FL),UNITED STATES,Headquarter
https://www.info-clipper.com/en/company/united-kingdom/subsea-7-limited.gbd3oren7.html,386,SUBSEA 7 LIMITED,,40 Brighton Road,              SM2 5BN,SUTTON,UNITED KINGDOM,UNITED KINGDOM,Headquarter
https://www.info-clipper.com/en/company/italy/interporto-rivalta-scrivia-spa.itd75wm0n.html,387,INTERPORTO RIVALTA SCRIVIA SPA,,STRADA COMUNALE SAVONESA 12/16,              15057,TORTONA (RIVALTA SCRIVIA ),ITALY,ITALY,Single address
https://www.info-clipper.com/en/company/estonia/vbh-estonia-ou.eed952x12.html,388,VBH ESTONIA OU,,Laike tee 12,              75301,"Peetri alevik, Rae vald",ESTONIA,ESTONIA,Single address
https://www.info-clipper.com/en/company/united-states/trump-international-management-corp.usdfzjng1.html,389,TRUMP INTERNATIONAL MANAGEMENT CORP.,TRUMP INTERNATIONAL HOTEL & TOWER,ONE CENTRAL PARK W,              100237703,NEW YORK,New York(NY),UNITED STATES,Single address
https://www.info-clipper.com/en/company/united-kingdom/subsea-7-international-contracting-limited.gbd83t12c.html,390,SUBSEA 7 INTERNATIONAL CONTRACTING LIMITED,,40 Brighton Road,              SM2 5BN,SUTTON,UNITED KINGDOM,UNITED KINGDOM,Headquarter
https://www.info-clipper.com/en/company/italy/twinset-spa.itd5m87h0.html,391,TWINSET SPA,TWIN- SET,VIALE DEL COMMERCIO 32,              41012,CARPI,ITALY,ITALY,Headquarter
https://www.info-clipper.com/en/company/estonia/vkg-oil-as.eed5yc8j6.html,392,VKG OIL AS,,Jarvekula tee 14,              30328,Kohtla-Jarve,ESTONIA,ESTONIA,Headquarter
https://www.info-clipper.com/en/company/united-states/biomarin-pharmaceutical-inc.usd464w9.html,393,BIOMARIN PHARMACEUTICAL INC.,BIOMARIN,770 LINDARO ST,              949013991,SAN RAFAEL,California(CA),UNITED STATES,Headquarter
https://www.info-clipper.com/en/company/united-kingdom/subsea-7-international-holdings-limited.gbd3n6rri.html,394,SUBSEA 7 INTERNATIONAL HOLDINGS (UK) LIMITED,,40 Brighton Road,              SM2 5BN,SUTTON,UNITED KINGDOM,UNITED KINGDOM,Headquarter
https://www.info-clipper.com/en/company/italy/metallum-metal-trading-srl.itd8i7o77.html,395,METALLUM METAL TRADING SRL,,VIA ARCENE 2/A,              24040,PONTIROLO NUOVO,ITALY,ITALY,Single address
https://www.info-clipper.com/en/company/estonia/wienerberger-as.eed898ji9.html,396,WIENERBERGER AS,,Kordoni tn 1,              43401,"Aseri alevik, Viru-Nigula vald",ESTONIA,ESTONIA,Single address
https://www.info-clipper.com/en/company/united-states/telesign-corporation.usd712ji.html,397,TELESIGN CORPORATION,,13274 FIJI WAY STE 600,              902927293,MARINA DEL REY,California(CA),UNITED STATES,Headquarter
https://www.info-clipper.com/en/company/united-kingdom/subsea-7-offshore-resources-limited.gbd3lgh4y.html,398,SUBSEA 7 OFFSHORE RESOURCES (UK) LIMITED,Subsea 7,40 Brighton Road,              SM2 5BN,SUTTON,UNITED KINGDOM,UNITED KINGDOM,Headquarter
https://www.info-clipper.com/en/company/italy/telecom-italia-spa.itd738mah.html,399,TELECOM ITALIA SPA,,VIA GAETANO NEGRI 1,              20123,MILANO,ITALY,ITALY,Headquarter
https://www.info-clipper.com/en/company/estonia/healthcare-investment-and-consulting-international-hici-ou.eed9co0lv.html,400,HEALTHCARE INVESTMENT AND CONSULTING INTERNATIONAL HICI OU,,Vaike-Ameerika tn 8-405,              10129,Tallinn,ESTONIA,ESTONIA,Headquarter
https://www.info-clipper.com/en/company/united-states/gbt-us-llc.usd1b9hp7.html,401,GBT US LLC,AMERICAN EXPRESS GLOBAL BUSINESS TRAVEL,666 3RD AVE,              100174011,NEW YORK,New York(NY),UNITED STATES,Headquarter
https://www.info-clipper.com/en/company/united-kingdom/edf-energy-limited.gbd3yubyn.html,402,EDF ENERGY LIMITED,,90 Whitfield Street,              W1T 4EZ,LONDON,UNITED KINGDOM,UNITED KINGDOM,Headquarter
https://www.info-clipper.com/en/company/italy/bureau-veritas-certest-srl.itd5let0f.html,403,BUREAU VERITAS CERTEST SRL,,VIA RISORGIMENTO 16,              56028,SAN MINIATO,ITALY,ITALY,Headquarter
https://www.info-clipper.com/en/company/estonia/estonian-cell-as.eed8ulnlm.html,404,ESTONIAN CELL AS,,Jaama tn 21,              44106,"Kunda, Viru-Nigula vald",ESTONIA,ESTONIA,Single address
https://www.info-clipper.com/en/company/united-states/chevron-oronite-company-llc.usda4vbro.html,405,CHEVRON ORONITE COMPANY LLC,,6001 BOLLINGER CANYON RD,              945835737,SAN RAMON,California(CA),UNITED STATES,Headquarter
https://www.info-clipper.com/en/company/united-kingdom/uk-power-networks-limited.gbd3y67ai.html,406,UK POWER NETWORKS (OPERATIONS) LIMITED,,Newington House 237 Southwark Bridge Road,              SE1 6NP,LONDON,UNITED KINGDOM,UNITED KINGDOM,Headquarter
https://www.info-clipper.com/en/company/italy/bureau-veritas-italia-spa.itd8i15vp.html,407,BUREAU VERITAS ITALIA SPA,,VIALE MONZA 347,              20126,MILANO,ITALY,ITALY,Headquarter
https://www.info-clipper.com/en/company/estonia/lindstrom-ou.eedao088n.html,408,LINDSTROM OU,,Kuusiku tee 28,              74201,"Loo alevik, Joelahtme vald",ESTONIA,ESTONIA,Headquarter
https://www.info-clipper.com/en/company/united-states/tripadvisor-inc.usd1ann5p.html,409,"TRIPADVISOR, INC.",,400 1ST AVE,              024942815,NEEDHAM,Massachusetts(MA),UNITED STATES,Headquarter
https://www.info-clipper.com/en/company/united-kingdom/edf-energy-customers-limited.gbd6lhic9.html,410,EDF ENERGY CUSTOMERS LIMITED,EDF,90 Whitfield Street,              W1T 4EZ,LONDON,UNITED KINGDOM,UNITED KINGDOM,Headquarter
https://www.info-clipper.com/en/company/italy/scuderia-ferrari-club-scarl.itd5ll1w7.html,411,SCUDERIA FERRARI CLUB SCARL,,VIA ABETONE INFERIORE 4,              41053,MARANELLO (C/O FERRARI SPA ),ITALY,ITALY,Single address
