URL,ID,Name,corretto Name,tempo Estrazione Name,Trade Name,corretto Trade Name,tempo estrazione Trade Name,Address Name,corretto Address,tempo estrazione Address,City,corretto City,tempo estrazione City,Postalcode,State,corretto State,tempo estrazione State,Country,corretto Country,tempo estrazione Country,Location type,corretto location type,tempo estrazione Location Type
https://www.info-clipper.com/en/company/italy/ilsa-spa.itd766aj0.html,425,ILSA SPA,True,_: 0.000821,,True,0,VIA QUINTA STRADA 28,True,_: 0.000617,ARZIGNANO (ZONA INDUSTRIALE ),True,_: 0.000883,              36071,ITALY,True,0,ITALY,True,_: 0.000568,Headquarter,True,_: 0.000877
https://www.info-clipper.com/en/company/estonia/agritera-ou.eed8d6fls.html,426,AGRITERA OU,True,_: 0.00146,,True,0,Viru valjak 2,True,_: 0.001067,Tallinn,True,_: 0.003582,              10111,ESTONIA,True,0,ESTONIA,True,_: 0.006333,Single address,True,_: 0.002616
https://www.info-clipper.com/en/company/united-states/green-thumb-industries-inc.usd1xlsal.html,427,GREEN THUMB INDUSTRIES INC.,True,_: 0.001662,,True,0,325 W HURON ST STE 700,True,_: 0.00697,CHICAGO,True,_: 0.008444,              606543638,Illinois(IL),True,_: 0.001437,UNITED STATES,True,_: 0.003178,Headquarter,True,_: 0.004474
https://www.info-clipper.com/en/company/united-kingdom/fortec-distribution-network-limited.gbd6j1rn2.html,428,FORTEC DISTRIBUTION NETWORK LIMITED,True,_: 0.001777,,True,0,"3 Newmans Row Lincolns Inn Lincoln Road, Cressex Business Park",True,_: 0.004506,HIGH WYCOMBE,True,_: 0.010174,              HP12 3RE,UNITED KINGDOM,True,0,UNITED KINGDOM,True,_: 0.00062,Headquarter,True,_: 0.000638
https://www.info-clipper.com/en/company/italy/daniela-y-srl.itd77j9w7.html,429,DANIELA Y SRL,True,_: 0.00183,,True,0,VIA DI SAN NICOLA DE CESARINI 3,True,_: 0.004689,ROMA,True,_: 0.007146,              00186,ITALY,True,0,ITALY,True,_: 0.006403,Headquarter,True,_: 0.006347
https://www.info-clipper.com/en/company/estonia/mm-grupp-ou.eed5yc56f.html,430,MM GRUPP OU,True,_: 0.001177,,True,0,Tartu mnt 80,True,_: 0.000584,Tallinn,True,_: 0.01384,              10112,ESTONIA,True,0,ESTONIA,True,_: 0.012477,Headquarter,True,_: 0.000634
https://www.info-clipper.com/en/company/united-states/hollister-ohio-llc.usd2cbqnj.html,431,"HOLLISTER OHIO, LLC",True,_: 0.000579,,True,0,6301 FITCH PATH,True,_: 0.000595,NEW ALBANY,True,_: 0.019202,              430549269,Ohio(OH),True,_: 0.008129,UNITED STATES,True,_: 0.012228,Headquarter,True,_: 0.002925
https://www.info-clipper.com/en/company/united-kingdom/cfc-underwriting-limited.gbd69d03m.html,432,CFC UNDERWRITING LIMITED,True,_: 0.001513,,True,0,85 Gracechurch Street,True,_: 0.006012,LONDON,True,_: 0.008086,              EC3V 0AA,UNITED KINGDOM,True,0,UNITED KINGDOM,True,_: 0.006239,Headquarter,True,_: 0.001888
https://www.info-clipper.com/en/company/italy/poste-air-cargo-srl.itd74bqo7.html,433,POSTE AIR CARGO SRL,True,_: 0.002003,,True,0,VIALE EUROPA 190,True,_: 0.00328,ROMA,True,_: 0.007852,              00144,ITALY,True,0,ITALY,True,_: 0.007105,Headquarter,True,_: 0.005461
https://www.info-clipper.com/en/company/estonia/harju-elekter-as.eedandf6p.html,434,HARJU ELEKTER AS,True,_: 0.000788,,True,0,Paldiski mnt 31,True,_: 0.002653,Keila,True,_: 0.007201,              76606,ESTONIA,True,0,ESTONIA,True,_: 0.003277,Single address,True,_: 0.005966
https://www.info-clipper.com/en/company/united-states/planday-inc.usd1bu05r.html,435,PLANDAY INC,True,_: 0.003481,,True,0,12130 MILLENNIUM DR,True,_: 0.000626,LOS ANGELES,True,_: 0.008826,              900942945,California(CA),True,_: 0.005321,UNITED STATES,True,_: 0.012155,Single address,True,_: 0.004489
https://www.info-clipper.com/en/company/united-kingdom/sony-dadc-uk-limited.gbd5rfskm.html,436,SONY DADC UK LIMITED,True,_: 0.001837,,True,0,Southwater Business Park Worthing Road Southwater,True,_: 0.004938,HORSHAM,True,_: 0.006759,              RH13 9YT,UNITED KINGDOM,True,0,UNITED KINGDOM,True,_: 0.007377,Headquarter,True,_: 0.006234
https://www.info-clipper.com/en/company/italy/illva-saronno-holding-spa.itd7388mx.html,437,ILLVA SARONNO HOLDING SPA,True,_: 0.002289,,True,0,VIA ARCHIMEDE 243,True,_: 0.006052,SARONNO,True,_: 0.009174,              21047,ITALY,True,0,ITALY,True,_: 0.003557,Headquarter,True,_: 0.007242
https://www.info-clipper.com/en/company/estonia/skype-technologies-ou.eed5yfuqk.html,438,SKYPE TECHNOLOGIES OU,True,_: 0.000452,,True,0,Akadeemia tee 15b,True,_: 0.00082,Tallinn,True,_: 0.007379,              12618,ESTONIA,True,0,ESTONIA,True,_: 0.006214,Single address,True,_: 0.004795
https://www.info-clipper.com/en/company/united-states/cz-usa.usd10b4pf.html,439,CZ-USA,True,_: 0.001686,,True,0,3341 N 7TH ST TRFY,True,_: 0.005225,KANSAS CITY,True,_: 0.007412,              661151107,Kansas(KS),True,_: 0.007254,UNITED STATES,True,_: 0.012784,Single address,True,_: 0.002911
https://www.info-clipper.com/en/company/united-kingdom/sony-interactive-entertainment-europe-limited.gbd69ndu9.html,440,SONY INTERACTIVE ENTERTAINMENT EUROPE LIMITED,True,_: 0.001875,,True,0,10 Great Marlborough Street,True,_: 0.002547,LONDON,True,_: 0.008127,              W1F 7LP,UNITED KINGDOM,True,0,UNITED KINGDOM,True,_: 0.007508,Headquarter,True,_: 0.001473
https://www.info-clipper.com/en/company/italy/illva-saronno-spa.itd79b233.html,441,ILLVA SARONNO SPA,True,_: 0.001583,,True,0,VIA ARCHIMEDE 243,True,_: 0.006281,SARONNO,True,_: 0.003118,              21047,ITALY,True,0,ITALY,True,_: 0.00716,Headquarter,True,_: 0.0053
https://www.info-clipper.com/en/company/estonia/thermory-as.eed8ulo48.html,442,THERMORY AS,True,_: 0.001633,KAIDO  VESKE,True,_: 0.007026,Peterburi tee 44/2,True,_: 0.006828,Tallinn,True,_: 0.008002,              11415,ESTONIA,True,0,ESTONIA,True,_: 0.007371,Headquarter,True,_: 0.003856
https://www.info-clipper.com/en/company/united-states/standard-chartered-international-ltd.usdqelyy.html,443,STANDARD CHARTERED INTERNATIONAL (USA) LTD.,True,_: 0.001808,,True,0,1095 AVE OF THE AMERICAS,True,_: 0.006419,NEW YORK,True,_: 0.0039,              100366797,New York(NY),True,_: 0.007402,UNITED STATES,True,_: 0.013515,Headquarter,True,_: 0.004166
https://www.info-clipper.com/en/company/united-kingdom/sony-corporate-services-europe-limited.gbd8bmtnm.html,444,SONY CORPORATE SERVICES EUROPE LIMITED,True,_: 0.002024,,True,0,"Sony B M G Music Entertainment (uk) Ltd, Bedford House",True,_: 0.001633,LONDON,True,_: 0.002951,              SW6 3JW,UNITED KINGDOM,True,0,UNITED KINGDOM,True,_: 0.006933,Headquarter,True,_: 0.006172
https://www.info-clipper.com/en/company/italy/bcs-automotive-interface-solutions-italy-srl.itd7980uf.html,445,BCS AUTOMOTIVE INTERFACE SOLUTIONS ITALY SRL,True,_: 0.0011,,True,0,VIA MIRAFLORES 20,True,_: 0.004296,NICHELINO,True,_: 0.008014,              10042,ITALY,True,0,ITALY,True,_: 0.006965,Single address,True,_: 0.006273
https://www.info-clipper.com/en/company/estonia/technomar-adrem-as.eed950084.html,446,TECHNOMAR & ADREM AS,True,_: 0.0005,,True,0,Vana-Narva mnt 22,True,_: 0.005918,Maardu,True,_: 0.007841,              74114,ESTONIA,True,0,ESTONIA,True,_: 0.007055,Single address,True,_: 0.006284
https://www.info-clipper.com/en/company/united-states/donnelly-mechanical-corp.usd5z754v.html,447,DONNELLY MECHANICAL CORP.,True,_: 0.001653,,True,0,96-59 222ND ST,True,_: 0.006653,QUEENS VILLAGE,True,_: 0.009281,              114291343,New York(NY),True,_: 0.007662,UNITED STATES,True,_: 0.013376,Single address,True,_: 0.003288
https://www.info-clipper.com/en/company/united-kingdom/tata-technologies-europe-limited.gbd4ws77c.html,448,TATA TECHNOLOGIES EUROPE LIMITED,True,_: 0.001166,,True,0,European Innovation & Development Center Olympus Avenuetachbrook Park,True,_: 0.003662,WARWICK,True,_: 0.007301,              CV34 6RJ,UNITED KINGDOM,True,0,UNITED KINGDOM,True,_: 0.006343,Headquarter,True,_: 0.005962
https://www.info-clipper.com/en/company/italy/motork-italia-srl.itd74jn5x.html,449,MOTORK ITALIA SRL,True,_: 0.000453,,True,0,VIA LUDOVICO D'ARAGONA 9,True,_: 0.001922,MILANO,True,_: 0.007826,              20132,ITALY,True,0,ITALY,True,_: 0.008633,Headquarter,True,_: 0.006117
https://www.info-clipper.com/en/company/estonia/friendly-finance-ou.eed9cpizj.html,450,FRIENDLY FINANCE OU,True,_: 0.000617,,True,0,Rotermanni tn 2,True,_: 0.004458,Tallinn,True,_: 0.008182,              10111,ESTONIA,True,0,ESTONIA,True,_: 0.001096,Headquarter,True,_: 0.004561
https://www.info-clipper.com/en/company/united-states/systecon-llc.usdahqg4.html,451,"SYSTECON, LLC",True,_: 0.00206,,True,0,6121 SCHUMACHER PARK DR,True,_: 0.00608,WEST CHESTER,True,_: 0.0087,              450693818,Ohio(OH),True,_: 0.007243,UNITED STATES,True,_: 0.012548,Single address,True,_: 0.003443
https://www.info-clipper.com/en/company/united-kingdom/sony-europe-bv.gbd3pkac2.html,452,SONY EUROPE B.V.,True,_: 0.001805,,True,0,THE HEIGHTS BROOKLANDS,True,_: 0.001255,WEYBRIDGE,True,_: 0.004792,              KT13 0XW,UNITED KINGDOM,True,0,UNITED KINGDOM,True,_: 0.005998,Headquarter,True,_: 0.006232
https://www.info-clipper.com/en/company/italy/fimer-spa.itd78w1er.html,453,FIMER SPA,True,_: 0.002174,,True,0,VIA JOHN FITZGERALD KENNEDY 26,True,_: 0.006695,VIMERCATE,True,_: 0.004316,              20871,ITALY,True,0,ITALY,True,_: 0.000585,Headquarter,True,_: 0.000576
https://www.info-clipper.com/en/company/estonia/nordic-contractors-as.eed8ulp4n.html,454,NORDIC CONTRACTORS AS,True,_: 0.001992,,True,0,Liivalaia tn 13,True,_: 0.00568,Tallinn,True,_: 0.004351,              10118,ESTONIA,True,0,ESTONIA,True,_: 0.002137,Headquarter,True,_: 0.000425
https://www.info-clipper.com/en/company/united-states/dunavant-holding-inc.usd34smi7.html,455,DUNAVANT HOLDING INC,True,_: 0.000722,,True,0,959 RIDGEWAY LP RD STE 200,True,_: 0.001842,MEMPHIS,True,_: 0.002148,              381204050,Tennessee(TN),True,_: 0.007165,UNITED STATES,True,_: 0.012421,Headquarter,True,_: 0.00453
https://www.info-clipper.com/en/company/united-kingdom/norbrook-laboratories-limited.gbd3jr70d.html,456,NORBROOK LABORATORIES LIMITED,True,_: 0.000459,,True,0,Station Works Camlough Road,True,_: 0.004915,NEWRY,True,_: 0.003081,              BT35 6JP,UNITED KINGDOM,True,0,UNITED KINGDOM,True,_: 0.006304,Headquarter,True,_: 0.007679
https://www.info-clipper.com/en/company/italy/aec-underwriting-agenzia-di-assicurazione-e-riassicurazione-spa.itd798s5q.html,457,AEC UNDERWRITING AGENZIA DI ASSICURAZIONE E RIASSICURAZIONE SPA,True,_: 0.003195,,True,0,PIAZZA DELLE MUSE 7,True,_: 0.00043,ROMA,True,_: 0.006446,              00197,ITALY,True,0,ITALY,True,_: 0.006244,Headquarter,True,_: 0.003075
https://www.info-clipper.com/en/company/estonia/hero-capital-ou.eed9cna97.html,458,HERO CAPITAL OU,True,_: 0.001084,,True,0,Narva mnt 5-80,True,_: 0.001352,Tallinn,True,_: 0.006702,              10117,ESTONIA,True,0,ESTONIA,True,_: 0.007447,Headquarter,True,_: 0.00291
https://www.info-clipper.com/en/company/united-states/dunavant-distribution-group-llc.usd1bpqkj.html,459,"DUNAVANT DISTRIBUTION GROUP, L.L.C.",True,_: 0.002247,,True,0,10629 RED BLUFF RD,True,_: 0.005588,PASADENA,True,_: 0.008393,              775071168,Texas(TX),True,_: 0.000774,UNITED STATES,True,_: 0.012585,Headquarter,True,_: 0.000339
https://www.info-clipper.com/en/company/united-kingdom/norbrook-laboratories-limited.gbd3rbw1o.html,460,NORBROOK LABORATORIES (G.B.) LIMITED,True,_: 0.000428,,True,0,Unit 1 Saxon Way East,True,_: 0.000831,CORBY,True,_: 0.008418,              NN18 9EY,UNITED KINGDOM,True,0,UNITED KINGDOM,True,_: 0.003944,Single address,True,_: 0.006533
https://www.info-clipper.com/en/company/italy/fca-italy-spa-in-forma-fiat-chrysler-automobiles-e-in-forma-abbreviato-fiat-group-automobiles-sp.itdau4y0g.html,461,FCA ITALY S.P.A. IN FORMA FIAT CHRYSLER AUTOMOBILES E IN FORMA ABBREVIATO FIAT GROUP AUTOMOBILES SP,True,_: 0.002069,,True,0,CORSO GIOVANNI AGNELLI 200,True,_: 0.005963,TORINO (QUARTIERE MIRAFIORI ),True,_: 0.008732,              10135,ITALY,True,0,ITALY,True,_: 0.006879,Headquarter,True,_: 0.006131
https://www.info-clipper.com/en/company/estonia/baltic-international-trading-ou.eed5ydmz5.html,462,BALTIC INTERNATIONAL TRADING OU,True,_: 0.00195,,True,0,Tartu mnt 25,True,_: 0.00546,Tallinn,True,_: 0.007931,              10117,ESTONIA,True,0,ESTONIA,True,_: 0.00493,Headquarter,True,_: 0.006081
https://www.info-clipper.com/en/company/united-states/walt-disney-music-company.usdoi4tw.html,463,WALT DISNEY MUSIC COMPANY,True,_: 0.00042,DISNEY,True,_: 0.006829,500 S BUENA VISTA,True,_: 0.003552,BURBANK,True,_: 0.007671,              915210007,California(CA),True,_: 0.00663,UNITED STATES,True,_: 0.011679,Headquarter,True,_: 0.007006
https://www.info-clipper.com/en/company/united-kingdom/hozelock-limited.gbd3koxkw.html,464,HOZELOCK LIMITED,True,_: 0.000461,,True,0,Midpoint Park Kingsbury Road Minworth,True,_: 0.001887,SUTTON COLDFIELD,True,_: 0.006163,              B76 1AB,UNITED KINGDOM,True,0,UNITED KINGDOM,True,_: 0.007618,Headquarter,True,_: 0.005617
https://www.info-clipper.com/en/company/italy/engie-italia-spa.itd79hzyb.html,465,ENGIE ITALIA SPA,True,_: 0.001911,,True,0,VIALE FULVIO TESTI 280,True,_: 0.006694,MILANO,True,_: 0.007268,              20126,ITALY,True,0,ITALY,True,_: 0.006897,Headquarter,True,_: 0.000852
https://www.info-clipper.com/en/company/estonia/e-advisors-ou.eed9cp47h.html,466,E-ADVISORS OU,True,_: 0.000623,,True,0,Parnu mnt 158/2,True,_: 0.005241,Tallinn,True,_: 0.008488,              11317,ESTONIA,True,0,ESTONIA,True,_: 0.005551,Headquarter,True,_: 0.007539
https://www.info-clipper.com/en/company/united-states/walt-disney-imagineering-research-development-inc.usd37blq8.html,467,"WALT DISNEY IMAGINEERING RESEARCH & DEVELOPMENT, INC.",True,_: 0.001422,DISNEY,True,_: 0.007066,1401 FLOWER ST,True,_: 0.006303,GLENDALE,True,_: 0.007886,              912012421,California(CA),True,_: 0.005351,UNITED STATES,True,_: 0.009464,Headquarter,True,_: 0.006631
https://www.info-clipper.com/en/company/united-kingdom/hozelock-group-limited.gbd8cx05k.html,468,HOZELOCK GROUP LIMITED,True,_: 0.002549,HOZELOCK,True,_: 0.002813,Midpoint Park Kingsbury Road,True,_: 0.005631,SUTTON COLDFIELD,True,_: 0.007341,              B76 1AB,UNITED KINGDOM,True,0,UNITED KINGDOM,True,_: 0.006981,Single address,True,_: 0.006229
https://www.info-clipper.com/en/company/italy/suez-wts-italy-srl.itd7362xa.html,469,SUEZ WTS ITALY SRL,True,_: 0.002115,,True,0,VIA BROLETTO 46,True,_: 0.001926,MILANO,True,_: 0.006048,              20121,ITALY,True,0,ITALY,True,_: 0.006144,Headquarter,True,_: 0.005636
https://www.info-clipper.com/en/company/estonia/advendor-network-ou.eed8vchbn.html,470,ADVENDOR NETWORK OU,True,_: 0.001773,,True,0,Tartu mnt 43,True,_: 0.006019,Tallinn,True,_: 0.008061,              10128,ESTONIA,True,0,ESTONIA,True,_: 0.006903,Single address,True,_: 0.002829
https://www.info-clipper.com/en/company/united-states/disney-incorporated.usddn7lfm.html,471,DISNEY INCORPORATED,True,_: 0.001515,,True,0,500 S BUENA VISTA ST,True,_: 0.005974,BURBANK,True,_: 0.009228,              915210001,California(CA),True,_: 0.002936,UNITED STATES,True,_: 0.002231,Headquarter,True,_: 0.000628
https://www.info-clipper.com/en/company/united-kingdom/mesh-digital-limited.gbd3usz0i.html,472,MESH DIGITAL LIMITED,True,_: 0.00184,,True,0,The Old Forge Shackstead Lane,True,_: 0.007059,GODALMING,True,_: 0.008078,              GU7 1RJ,UNITED KINGDOM,True,0,UNITED KINGDOM,True,_: 0.00117,Headquarter,True,_: 0.00367
https://www.info-clipper.com/en/company/italy/universita-politecnica-delle-marche.itd8i5l9h.html,473,UNIVERSITA' POLITECNICA DELLE MARCHE,True,_: 0.002125,,True,0,PIAZZA ROMA 22,True,_: 0.005485,ANCONA,True,_: 0.002805,              60121,ITALY,True,0,ITALY,True,_: 0.006936,Headquarter,True,_: 0.006039
https://www.info-clipper.com/en/company/estonia/btcwhale-ou.eed8vdeeg.html,474,BTCWHALE OU,True,_: 0.002206,,True,0,Maakri tn 21,True,_: 0.006168,Tallinn,True,_: 0.008025,              10145,ESTONIA,True,0,ESTONIA,True,_: 0.006303,Single address,True,_: 0.0029
https://www.info-clipper.com/en/company/united-states/walt-disney-company-the.usd1xo7nl.html,475,"WALT DISNEY COMPANY, THE",True,_: 0.001637,DISNEY,True,_: 0.004105,500 S BUENA VISTA ST,True,_: 0.006434,BURBANK,True,_: 0.008946,              915210007,California(CA),True,_: 0.001217,UNITED STATES,True,_: 0.011458,Headquarter,True,_: 0.006102
https://www.info-clipper.com/en/company/united-kingdom/ip-group-plc.gbd3o3abb.html,476,IP GROUP PLC,True,_: 0.002295,,True,0,"2nd Floor, 3 Pancras Square Kings Cross",True,_: 0.003438,LONDON,True,_: 0.009024,              N1C 4AG,UNITED KINGDOM,True,0,UNITED KINGDOM,True,_: 0.006728,Headquarter,True,_: 0.0063
https://www.info-clipper.com/en/company/italy/labware-spa.itd78v2xv.html,477,LABWARE SPA,True,_: 0.001951,,True,0,VIA ENZO FERRARI 3,True,_: 0.005874,"CIVITANOVA MARCHE (ZONA INDUSTRIALE ""A"" )",True,_: 0.007968,              62012,ITALY,True,0,ITALY,True,_: 0.001158,Headquarter,True,_: 0.001965
https://www.info-clipper.com/en/company/estonia/coca-cola-hbc-eesti-as.eedanzcx5.html,478,COCA-COLA HBC EESTI AS,True,_: 0.001619,,True,0,Mustamae tee 16,True,_: 0.006787,Tallinn,True,_: 0.007835,              10617,ESTONIA,True,0,ESTONIA,True,_: 0.003849,Headquarter,True,_: 0.005364
https://www.info-clipper.com/en/company/united-states/boabab-investments-llc.usd1yj11q.html,479,"BOABAB INVESTMENTS, LLC",True,_: 0.001639,,True,0,205 S BEVERLY DR STE 205 # 205,True,_: 0.005449,BEVERLY HILLS,True,_: 0.007067,              902123839,California(CA),True,_: 0.004058,UNITED STATES,True,_: 0.011425,Single address,True,_: 0.004543
https://www.info-clipper.com/en/company/united-kingdom/coster-aerosols-limited.gbd3lezoj.html,480,COSTER AEROSOLS LIMITED,True,_: 0.000467,,True,0,8 Lindrick Way Barlborough,True,_: 0.006729,CHESTERFIELD,True,_: 0.004979,              S43 4XE,UNITED KINGDOM,True,0,UNITED KINGDOM,True,_: 0.003527,Single address,True,_: 0.005806
https://www.info-clipper.com/en/company/italy/kaak-ovens-proofers-srl.itd8zyxjt.html,481,KAAK OVENS & PROOFERS SRL,True,_: 0.000664,,True,0,VIA ENRICO FERMI 6/8,True,_: 0.006161,ALA,True,_: 0.008454,              38061,ITALY,True,0,ITALY,True,_: 0.001517,Headquarter,True,_: 0.00604
https://www.info-clipper.com/en/company/estonia/tavid-as.eedao7ss7.html,482,TAVID AS,True,_: 0.001129,,True,0,Aia tn 5,True,_: 0.006234,Tallinn,True,_: 0.00245,              10111,ESTONIA,True,0,ESTONIA,True,_: 0.006914,Headquarter,True,_: 0.006101
https://www.info-clipper.com/en/company/united-states/hobsons-inc.usddo0x2c.html,483,"HOBSONS, INC.",True,_: 0.001723,HOBSONS,True,_: 0.004535,400 E BUSINESS WAY STE 400,True,_: 0.006871,CINCINNATI,True,_: 0.008471,              452413089,Ohio(OH),True,_: 0.00738,UNITED STATES,True,_: 0.011034,Headquarter,True,_: 0.006155
https://www.info-clipper.com/en/company/united-kingdom/twofour-broadcast-limited.gbd8bmpdx.html,484,TWOFOUR BROADCAST LIMITED,True,_: 0.000475,,True,0,3 Bush Park,True,_: 0.001766,PLYMOUTH,True,_: 0.00311,              PL6 7RG,UNITED KINGDOM,True,0,UNITED KINGDOM,True,_: 0.002556,Headquarter,True,_: 0.004696
https://www.info-clipper.com/en/company/italy/pad-srl.itd78ng1t.html,485,P.A.D. SRL,True,_: 0.001488,,True,0,VIA GRAZIA CHERCHI SNC,True,_: 0.003285,PIACENZA,True,_: 0.0081,              29122,ITALY,True,0,ITALY,True,_: 0.007528,Headquarter,True,_: 0.005185
https://www.info-clipper.com/en/company/estonia/bpef-iii-supplementary-investment-facility-usaldusfond.eed8vdl7f.html,486,BPEF III SUPPLEMENTARY INVESTMENT FACILITY USALDUSFOND,True,_: 0.000829,,True,0,Tartu mnt 2,True,_: 0.006546,Tallinn,True,_: 0.001191,              10145,ESTONIA,True,0,ESTONIA,True,_: 0.005056,Single address,True,_: 0.005549
https://www.info-clipper.com/en/company/united-states/stark-aerospace-inc.usd22vpl.html,487,STARK AEROSPACE INC.,True,_: 0.002039,,True,0,319 CHARLEIGH D FORD JR DR,True,_: 0.007615,COLUMBUS,True,_: 0.000572,              397019064,Mississippi(MS),True,_: 0.000612,UNITED STATES,True,_: 0.000345,Headquarter,True,_: 0.031396
https://www.info-clipper.com/en/company/united-kingdom/ps-manor-farm-solar-limited.gbd3mrn3g.html,488,PS MANOR FARM SOLAR LIMITED,True,_: 0.001072,,True,0,"C/O FORESIGHT GROUP LLP The Shard, 32 London Bridge Street",True,_: 0.006135,LONDON,True,_: 0.008025,              SE1 9SG,UNITED KINGDOM,True,0,UNITED KINGDOM,True,_: 0.006242,Single address,True,_: 0.005443
https://www.info-clipper.com/en/company/italy/carco-srl.itd5ljve0.html,489,CARCO SRL,True,_: 0.000889,,True,0,VIA UGO FOSCOLO 4,True,_: 0.004343,BASIANO,True,_: 0.008674,              20060,ITALY,True,0,ITALY,True,_: 0.006969,Single address,True,_: 0.005516
https://www.info-clipper.com/en/company/estonia/funderbeam-markets-ou.eed8mps8r.html,490,FUNDERBEAM MARKETS OU,True,_: 0.001834,,True,0,Ahtri tn 6a,True,_: 0.002587,Tallinn,True,_: 0.002442,              10151,ESTONIA,True,0,ESTONIA,True,_: 0.006206,Headquarter,True,_: 0.006162
https://www.info-clipper.com/en/company/united-states/vertex-aerospace-llc.usd1ifwe9.html,491,VERTEX AEROSPACE LLC,True,_: 0.000564,,True,0,555 INDUSTRIAL DR S,True,_: 0.000524,MADISON,True,_: 0.018604,              391109072,Mississippi(MS),True,_: 0.005332,UNITED STATES,True,_: 0.009473,Headquarter,True,_: 0.004675
https://www.info-clipper.com/en/company/united-kingdom/manor-farm-ltd.gbd3lcl8d.html,492,MANOR FARM (SOLAR POWER) LTD,True,_: 0.001094,,True,0,7TH FLOOR 33 HOLBORN,True,_: 0.004629,LONDON,True,_: 0.003012,              EC1N 2HU,UNITED KINGDOM,True,0,UNITED KINGDOM,True,_: 0.007015,Single address,True,_: 0.006025
https://www.info-clipper.com/en/company/italy/zuckids-srl.itd7aqxpm.html,493,ZUCKIDS SRL,True,_: 0.002074,,True,0,VIA LEGNANO 24,True,_: 0.006265,RESCALDINA,True,_: 0.007564,              20027,ITALY,True,0,ITALY,True,_: 0.006879,Headquarter,True,_: 0.000632
https://www.info-clipper.com/en/company/estonia/johnson-johnson-ab-eesti-filiaal.eed9cmhsv.html,494,JOHNSON & JOHNSON AB EESTI FILIAAL,True,_: 0.000472,,True,0,Lootsa tn 2a,True,_: 0.000422,Tallinn,True,_: 0.009341,              11415,ESTONIA,True,0,ESTONIA,True,_: 0.000371,Single address,True,_: 0.000352
https://www.info-clipper.com/en/company/united-states/northern-illinois-gas-company.usd44hio.html,495,NORTHERN ILLINOIS GAS COMPANY,True,_: 0.000408,NICOR GAS COMPANY,True,_: 0.002649,1844 FERRY RD,True,_: 0.000344,NAPERVILLE,True,_: 0.001056,              605639600,Illinois(IL),True,_: 0.000706,UNITED STATES,True,_: 0.033908,Headquarter,True,_: 0.005812
https://www.info-clipper.com/en/company/united-kingdom/manor-farm-solar-limited.gbd3lc7ob.html,496,MANOR FARM SOLAR LIMITED,True,_: 0.000421,,True,0,BEAUFORT COURT EGG FARM LANE OFF STATION ROAD,True,_: 0.006167,KINGS LANGLEY,True,_: 0.001672,              WD4 8LR,UNITED KINGDOM,True,0,UNITED KINGDOM,True,_: 0.007601,Single address,True,_: 0.006156
https://www.info-clipper.com/en/company/italy/italiana-petroli-spa.itd76dgbt.html,497,ITALIANA PETROLI SPA,True,_: 0.001564,,True,0,VIA SALARIA 1322,True,_: 0.005909,ROMA,True,_: 0.001328,              00138,ITALY,True,0,ITALY,True,_: 0.007128,Headquarter,True,_: 0.005605
https://www.info-clipper.com/en/company/estonia/rail-baltic-estonia-ou.eed8d6dx1.html,498,RAIL BALTIC ESTONIA OU,True,_: 0.001791,,True,0,Endla tn 16,True,_: 0.006399,Tallinn,True,_: 0.003279,              10142,ESTONIA,True,0,ESTONIA,True,_: 0.004448,Single address,True,_: 0.0035
https://www.info-clipper.com/en/company/united-states/franklin-templeton-companies-llc.usdd915tg.html,499,"FRANKLIN TEMPLETON COMPANIES, LLC",True,_: 0.00169,,True,0,ONE FRANKLIN PKWY BLD 970 1ST FL,True,_: 0.005835,SAN MATEO,True,_: 0.009264,              944031906,California(CA),True,_: 0.007282,UNITED STATES,True,_: 0.013896,Single address,True,_: 0.004296
https://www.info-clipper.com/en/company/united-kingdom/united-biscuits-limited.gbd8czlkb.html,500,UNITED BISCUITS (UK) LIMITED,True,_: 0.002264,,True,0,"BUILDING 3 CHISWICK PARK 566 CHISWICK HIGH ROAD, CHISWICK",True,_: 0.006344,LONDON,True,_: 0.006804,              W4 5YA,UNITED KINGDOM,True,0,UNITED KINGDOM,True,_: 0.003113,Headquarter,True,_: 0.00509
https://www.info-clipper.com/en/company/italy/kuwait-petroleum-italia-spa.itd7329af.html,501,KUWAIT PETROLEUM ITALIA SPA,True,_: 0.002052,,True,0,VIALE DELL'OCEANO INDIANO 13,True,_: 0.006981,ROMA,True,_: 0.008005,              00144,ITALY,True,0,ITALY,True,_: 0.0015,Headquarter,True,_: 0.006095
https://www.info-clipper.com/en/company/estonia/balmerk-estonia-ou.eed8d5bjy.html,502,BALMERK ESTONIA OU,True,_: 0.000462,,True,0,Lootsa tn 8a,True,_: 0.004841,Tallinn,True,_: 0.007584,              11415,ESTONIA,True,0,ESTONIA,True,_: 0.006881,Headquarter,True,_: 0.001518
https://www.info-clipper.com/en/company/united-states/ghirardelli-chocolate-co.usda2hkzi.html,503,GHIRARDELLI CHOCOLATE CO,True,_: 0.001755,GHIRARDELLI,True,_: 0.006496,1111 139TH AVE,True,_: 0.006625,SAN LEANDRO,True,_: 0.00973,              945782616,California(CA),True,_: 0.007187,UNITED STATES,True,_: 0.011163,Headquarter,True,_: 0.006312
